"new_survey_id","latitude","longitude","survey_date","bodysize_cwm_total","PLD_cwm_total","total_biomass","sp_richness","shannon","simpson","inv_simpson","sst_raw_mean","sst_raw_var","sst_raw_cv","sst_predicted_var","sst_unpredicted_var","sst_unbounded_seasonality","sst_bounded_seasonality","sst_env_col","sst_colwell_c","sst_colwell_m","sst_colwell_p","chla_raw_mean","chla_raw_var","chla_raw_cv","chla_predicted_var","chla_unpredicted_var","chla_unbounded_seasonality","chla_bounded_seasonality","chla_env_col","chla_colwell_c","chla_colwell_m","chla_colwell_p"
"S108",-40.09,147.76,2021-04-13,30.94,33.02,11279,23,2.2,0.8,5.08,288.629917875719,7.59547901844543,0.00954852387630761,6.73322711285049,0.377401002004702,17.8410419608971,0.946924379125347,1.76090774804462,0.014632262887523,0.592681141690272,0.607313404577795,6.7352888803723e+36,2.17873571938743e+73,0.693020448378544,4.25798384308359e+71,2.12270548335198e+73,0.0200592304324752,0.0196647702741444,0.0912919618707644,0.0797273022542949,0.286115664874318,0.365842967128612
"S109",-40.08,147.77,2021-04-13,58.64,29.46,24713.5,18,1.88,0.7,3.29,288.629917875719,7.59547901844543,0.00954852387630761,6.73322711285049,0.377401002004702,17.8410419608971,0.946924379125347,1.76090774804462,0.014632262887523,0.592681141690272,0.607313404577795,6.7352888803723e+36,2.17873571938743e+73,0.693020448378544,4.25798384308359e+71,2.12270548335198e+73,0.0200592304324752,0.0196647702741444,0.0912919618707644,0.0797273022542949,0.286115664874318,0.365842967128612
"S110",-40.02,147.78,2021-04-13,14.64,27.77,7227.7,13,0.64,0.22,1.28,288.628847522584,7.56129601535326,0.00952704869450728,6.70983911583449,0.367010149767445,18.2824347503363,0.94813932924199,1.77620819549115,0.014632262887523,0.592681141690272,0.607313404577795,7.19649788393102e+36,1.99592806813185e+73,0.620799331737661,2.91445369167356e+71,1.94917024790597e+73,0.0149522787699259,0.0147320017725832,0.172902638983925,0.102703400600047,0.248805773488009,0.351509174088056
"S111",-40.01,147.87,2021-04-13,32.56,39.48,5981.8,12,2.36,0.89,9.4,288.60594853545,7.78483872900456,0.00966761911779142,6.92773621112561,0.356816222857331,19.4154182667182,0.95101741306813,1.90377375083802,0.0153727073324258,0.601973709599225,0.61734641693165,9.80273811114153e+36,1.63232717500092e+72,0.130333544158189,6.90882678109264e+68,1.56114211608439e+72,0.00044254950974105,0.00044235374630749,0.164688263892414,0.784647118944996,0.0693537909832887,0.854000909928285
"S112",-28.72,113.78,2021-04-16,29.7,28.1,6885.8,29,2.94,0.93,13.42,295.350563920066,2.04973927664969,0.00484742956264222,1.45422497266703,0.477901007412872,3.04294184383395,0.752655358739543,1.76699186042892,0.0408745341206297,0.396105092436632,0.436979626557262,5.39532662742951e+36,2.46843520330295e+73,0.920858972729168,2.50398463067927e+71,2.425153308177e+73,0.0103250570685015,0.010219539737498,0.207741630290777,0.0843039761710956,0.230846860692421,0.315150836863517
"S113",-28.68,113.76,2021-04-16,45.43,29.96,13774.3,36,1.35,0.48,1.92,295.353249384068,2.05019340903919,0.00484792244231902,1.454591871347,0.477996111586503,3.04310398366862,0.752665277954928,1.76772185497244,0.0443512854851057,0.401251647657388,0.445602933142494,4.53021861483712e+36,2.46465669576726e+73,1.09587004780105,2.55917964591555e+71,2.424584527871e+73,0.0105551265237296,0.0104448794990915,0.277242029870337,0.134652817352514,0.203455119136791,0.338107936489305
"S114",-28.67,113.84,2021-04-16,12.3,13.9,26164.8,30,0.45,0.2,1.24,295.297155762387,2.05450896724293,0.00485394394473252,1.46352426453435,0.474195842541924,3.08632875541283,0.755281559596647,1.7612671362374,0.0522074652151248,0.378184274892322,0.430391740107447,4.53021861483712e+36,2.46465669576726e+73,1.09587004780105,3.03127784556446e+71,2.4147209260574e+73,0.0125533257812684,0.0123976934958783,0.316798205008526,0.122220726851229,0.184245092747597,0.306465819598826
"S115",-28.48,113.77,2021-04-17,13.84,13.47,12866.7,21,0.48,0.18,1.21,295.321902545853,2.03948370134346,0.00483575691907255,1.44009196505705,0.482495709225091,2.98467310179795,0.749038384215562,1.74135501802895,0.0324766766242892,0.379912759354838,0.412389435979127,5.74464468929647e+36,2.42752719742757e+73,0.85766735445155,3.35408154974833e+71,2.354775328997e+73,0.0142437433773224,0.0140437083988236,0.17769785921067,0.047651400591577,0.23131796353135,0.278969364122927
"S116",-28.47,113.78,2021-04-17,12.3,14.05,28616.8,30,0.5,0.2,1.25,295.321902545853,2.03948370134346,0.00483575691907255,1.44009196505705,0.482495709225091,2.98467310179795,0.749038384215562,1.74135501802895,0.0324766766242892,0.379912759354838,0.412389435979127,4.40195338899535e+36,2.45135146221295e+73,1.12475349590569,4.06704702911208e+71,2.39066164608123e+73,0.0170122235230518,0.0167276490189266,0.288316451632783,0.0824036758948784,0.244344998363237,0.326748674258115
"S117",-28.46,113.77,2021-04-17,13.5,14.54,24335.4,44,0.69,0.22,1.28,295.321902545853,2.03948370134346,0.00483575691907255,1.44009196505705,0.482495709225091,2.98467310179795,0.749038384215562,1.74135501802895,0.0324766766242892,0.379912759354838,0.412389435979127,5.5017594744046e+36,2.45855684961145e+73,0.901235991991945,2.29794574072174e+71,2.39952457313459e+73,0.00957667100578946,0.00948582834847868,0.220136850454988,0.0809601604415633,0.207326490544993,0.288286650986556
"S118",-28.89,114.01,2021-04-18,14.09,15,49329.9,31,0.67,0.25,1.34,295.150632356967,1.96934639629118,0.00475463670045011,1.39029672300311,0.466624569943883,2.97947603395662,0.748710636408647,1.73970555080104,0.0604079740858601,0.384794709388961,0.445202683474821,5.04737308924172e+36,2.4845747904986e+73,0.987553492672313,2.16837026879528e+71,2.43778674149778e+73,0.0088948316597334,0.00881641116656382,0.116711663311224,0.0777931242668429,0.211664657324927,0.28945778159177
"S119",-28.85,114.01,2021-04-18,12.8,15.34,24621.3,43,0.81,0.34,1.53,295.141483712018,1.98874385495095,0.0047781432861946,1.4118544513884,0.462421370522822,3.05317734297645,0.753279978796671,1.73131643682762,0.0512479351684362,0.38166293063339,0.432910865801826,4.2682300684369e+36,2.43397569136072e+73,1.15587347407286,3.46304880820051e+71,2.38518404105453e+73,0.0145190004150348,0.0143112158659376,0.223976047898205,0.0876884963456029,0.230675446490689,0.318363942836292
"S120",-28.72,113.79,2021-04-19,20.58,24.22,6990.8,33,2.34,0.76,4.11,295.349942513003,2.04644734061548,0.00484354563846335,1.45287529361476,0.477632650027817,3.04182574941254,0.752587057929119,1.76673243245875,0.0408745341206297,0.396105092436632,0.436979626557262,5.3871394853545e+36,2.46910120995455e+73,0.922382862990649,2.53744188330371e+71,2.42571090396384e+73,0.010460611275471,0.0103523196834629,0.213834785617303,0.0864803445337031,0.229841622935028,0.316321967468731
"S121",-28.7,113.78,2021-04-19,14.34,14.86,4073.6,20,0.83,0.28,1.39,295.352617027101,2.04690459507692,0.0048440428599598,1.45321542280598,0.477701320558812,3.04210049305708,0.752603874713741,1.76788407913365,0.0443512854851057,0.401251647657388,0.445602933142494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S122",-28.7,113.83,2021-04-19,32.22,23.98,9896.9,35,2.12,0.69,3.23,295.296465918423,2.05091447836989,0.00484970727965278,1.46195001820969,0.473830260006649,3.08538762000801,0.755225184728484,1.762147968744,0.0522074652151248,0.378184274892322,0.430391740107447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S123",-37.55,149.91,2021-04-20,29.62,51.05,12936.4,25,2.28,0.82,5.57,290.061984670134,5.55557149812199,0.00812593897322413,4.33082278195119,0.900962179966708,4.80688632469703,0.827790670579009,1.74064243318088,0.0325054925374885,0.478749078277453,0.511254570814941,5.98207180947167e+36,2.38578780069852e+73,0.81651522048017,5.37762345510467e+70,2.37475173951386e+73,0.00226449921717103,0.00225938284648387,0.102685650915319,0.123610654839983,0.204941419622284,0.328552074462267
"S124",-37.51,149.97,2021-04-20,33.3,38.28,3653.6,16,2.4,0.87,7.53,290.269296468656,5.78042379296945,0.00828282984451563,4.47204957319156,0.969722492475895,4.6116797412562,0.821800236986413,1.70838523898777,0.0304226339793617,0.468062968835767,0.498485602815128,6.56335889679715e+36,2.23599441205172e+73,0.720458888922384,5.85510220905879e+70,2.21744990256304e+73,0.00264046651168587,0.0026335128093048,0.105281560600594,0.111415731655057,0.231231560684358,0.342647292339415
"S125",-37.51,149.98,2021-04-20,43.55,33.24,23661.3,16,1.29,0.55,2.21,290.269296468656,5.78042379296945,0.00828282984451563,4.47204957319156,0.969722492475895,4.6116797412562,0.821800236986413,1.70838523898777,0.0304226339793617,0.468062968835767,0.498485602815128,6.56335889679715e+36,2.23599441205172e+73,0.720458888922384,5.85510220905879e+70,2.21744990256304e+73,0.00264046651168587,0.0026335128093048,0.105281560600594,0.111415731655057,0.231231560684358,0.342647292339415
"S126",-28.97,113.95,2021-04-20,13.47,13.98,14399.8,45,0.67,0.19,1.24,295.309980837668,1.97118113325811,0.00475428422375604,1.37041072540107,0.48880456926653,2.80359638916105,0.737090927194679,1.76381375582105,0.0411287963182164,0.381810767809213,0.422939564127429,7.44211214618122e+36,1.88120953985481e+73,0.582803801676009,2.1090253303293e+71,1.80885706491176e+73,0.0116594360673389,0.0115250603628659,0.193351937005016,0.0306329086987973,0.257653742287759,0.288286650986556
"S127",-28.88,113.92,2021-04-20,13.67,13.94,23976.2,29,0.49,0.15,1.17,295.228538187791,1.98954315277185,0.00477769416237181,1.39993303684615,0.477205880910649,2.93360390734219,0.745780199645045,1.76040718076679,0.051423079444845,0.382181766635378,0.433604846080223,5.05283118395839e+36,2.48450328279603e+73,0.986472536243922,2.21058477464798e+71,2.43204138278347e+73,0.00908942088854578,0.00900754749816142,0.11564224357751,0.0646933389832433,0.220857356357355,0.285550695340598
"S128",-41.87,148.3,2021-04-21,37.55,44.38,6571.9,17,2.37,0.87,7.48,288.053679167807,4.5105042584843,0.00737291321534282,3.79964563962834,0.433728542155077,8.76042333010633,0.897545427469783,1.74491551360885,0.0631286327494485,0.523563378180843,0.586692010930292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S129",-41.87,148.31,2021-04-21,56.89,41.83,81362.1,26,1.24,0.42,1.74,288.053679167807,4.5105042584843,0.00737291321534282,3.79964563962834,0.433728542155077,8.76042333010633,0.897545427469783,1.74491551360885,0.0631286327494485,0.523563378180843,0.586692010930292,7.93606971803997e+36,1.61395611904072e+73,0.506221267566258,6.64032702682087e+70,1.56873035130869e+73,0.00423293080374283,0.00421508862526046,0.117700544214343,0.108357543003438,0.250426942580686,0.358784485584124
"S130",-41.9,148.32,2021-04-22,49.08,33.36,1409.8,9,2.09,0.86,7.11,288.053963865316,4.51110580592284,0.00737339755904886,3.80043733448871,0.433841267464229,8.75997195172787,0.897540689159156,1.74516889180613,0.0631286327494485,0.523563378180843,0.586692010930292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S131",-41.88,148.31,2021-04-22,46.38,35.92,5578.5,17,2.76,0.93,14.32,288.053963865316,4.51110580592284,0.00737339755904886,3.80043733448871,0.433841267464229,8.75997195172787,0.897540689159156,1.74516889180613,0.0631286327494485,0.523563378180843,0.586692010930292,9.82184144264988e+36,1.44782694308267e+72,0.122508270349739,5.7319758353908e+69,1.42967030683884e+72,0.00400929907264062,0.00399328878362365,0.0154580725327123,0.64058519549478,0.0389290856914786,0.679514281186259
"S132",-37.56,149.91,2021-04-22,44.43,29.56,15813.2,30,2.06,0.75,4.04,290.072261155215,5.49002243232692,0.00807757239653902,4.2548355598217,0.913602307090617,4.6572075473094,0.823234344570652,1.63170754624906,0.026888277291371,0.48193062372048,0.508818901011851,5.97934276211333e+36,2.38633163163328e+73,0.816980986196165,5.44380383518264e+70,2.37497274315518e+73,0.00229215423666314,0.0022869122809894,0.103316437719843,0.118642611494772,0.203328131749824,0.321970743244597
"S133",-37.56,149.92,2021-04-22,54.83,30.69,11203.6,21,1.73,0.7,3.35,290.072261155215,5.49002243232692,0.00807757239653902,4.2548355598217,0.913602307090617,4.6572075473094,0.823234344570652,1.63170754624906,0.026888277291371,0.48193062372048,0.508818901011851,5.97934276211333e+36,2.38633163163328e+73,0.816980986196165,5.44380383518264e+70,2.37497274315518e+73,0.00229215423666314,0.0022869122809894,0.103316437719843,0.118642611494772,0.203328131749824,0.321970743244597
"S134",-37.51,149.98,2021-04-22,43.22,33.59,18648.3,19,1.44,0.58,2.37,290.267421297564,5.77325923018156,0.00827774863956697,4.46459709419545,0.971095348438405,4.59748581987841,0.821348363858522,1.70811413147271,0.0304226339793617,0.468062968835767,0.498485602815128,6.55790080208048e+36,2.23771530172196e+73,0.72133594276429,5.85480739157973e+70,2.21892176798682e+73,0.00263858216006041,0.00263163836601611,0.109508968532304,0.113752604105625,0.222313357016118,0.336065961121744
"S135",-32.02,115.56,2021-05-07,17.16,23.86,5072.1,27,2.5,0.86,7.23,293.642482890775,2.65342699347773,0.00554733870987799,2.05582850219754,0.45125935625337,4.55575817699667,0.820006564695266,1.73683067746558,0.0302383712188062,0.432189180214649,0.462427551433456,6.77349554338899e+36,2.16520848361593e+73,0.686968795943469,4.70333122413251e+71,2.06570541976719e+73,0.0227686444501006,0.02226177403233,0.16084859829605,0.0411148216063205,0.298796515087137,0.339911336693457
"S136",-31.99,115.5,2021-05-07,22.78,23.76,15380.9,44,2.5,0.83,5.89,293.936569942513,1.9568748415607,0.00475913366954217,1.42671862440075,0.422900312348215,3.37365233068448,0.771358140887367,1.72132292449347,0.0315181760168193,0.407164886919789,0.438683062936609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S137",-31.99,115.54,2021-05-07,47.77,31.49,15789.4,36,2.69,0.87,7.93,293.797643033123,2.16957015512464,0.00501347139812254,1.61688826726909,0.433989605721374,3.72563823177634,0.788388371907998,1.72868045419203,0.021656259116695,0.448130059704117,0.469786318820812,5.11423474952094e+36,2.48362820067734e+73,0.974456893954156,1.34792523194741e+72,2.31330302942162e+73,0.0582684246207217,0.0550601560673086,0.289536451600552,0.0701188908175094,0.263843384257215,0.333962275074724
"S138",-31.99,115.56,2021-05-07,13.03,13.95,71341.9,36,0.38,0.12,1.13,293.659928825623,2.53401379559,0.00542075523967093,1.94669589957146,0.447659662658387,4.34860690376073,0.813035428104302,1.73103064844692,0.0269816453241757,0.441394967728013,0.468376613052189,5.01325999726252e+36,2.48522691463073e+73,0.99440384664387,1.18224801453143e+72,2.32330842358987e+73,0.0508863998652696,0.0484223602777556,0.249519226134076,0.045008571583574,0.283304927715285,0.328313499298859
"S139",-32.02,115.45,2021-05-08,36.29,31.12,30174.3,38,2.25,0.75,4.05,294.071363263071,1.88061588470698,0.00466334251834808,1.37031282785824,0.406028776905461,3.37491553751941,0.771424158609699,1.70366237000909,0.0234712188539586,0.410288746498384,0.433759965352343,6.40507415001369e+36,2.28348053731593e+73,0.746061270236179,7.74540926221723e+71,2.15917703247249e+73,0.0358720435875881,0.0346298018270197,0.174804750150867,0.0831175799657445,0.241288833081942,0.324406413047687
"S140",-32.02,115.5,2021-05-08,12.65,23.57,5559.7,20,1.11,0.41,1.7,293.931656173008,2.01749438120298,0.00483236583536458,1.48490246214022,0.4217729797842,3.52062017557399,0.778791413310226,1.73553967152896,0.0267080771011953,0.407829324420833,0.434537401522028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S141",-31.99,115.53,2021-05-08,37.46,32.07,2928.6,16,2.42,0.86,7.15,293.797473309609,2.1689819218641,0.00501279459928419,1.61654272031236,0.434026455082145,3.72452577805749,0.78833854507803,1.72870395056623,0.021656259116695,0.448130059704117,0.469786318820812,5.11423474952094e+36,2.48362820067734e+73,0.974456893954156,1.34928008753459e+72,2.31362841686114e+73,0.0583187895558932,0.0551051253473122,0.286993756357566,0.0718803106061421,0.269834426291467,0.341714736897609
"S142",-32.03,115.53,2021-05-09,25.37,31.53,3138.5,23,2.76,0.9,10.46,293.788447851081,2.2553467413241,0.00511177754110963,1.69677220862129,0.43530367971413,3.89790458407239,0.795831057376674,1.73481533074507,0.0295983255270174,0.43697488732102,0.466573212848037,6.77622459074733e+36,2.16423107788114e+73,0.686537118312078,4.72821195792886e+71,2.06461525162291e+73,0.02290117712834,0.0223884551512904,0.160770693938122,0.0405575316190653,0.29755040487024,0.338107936489305
"S143",-32.03,115.58,2021-05-09,17.75,24.91,13424.5,31,2.44,0.88,8.07,293.642296742404,2.65287591191984,0.00554676614191897,2.05537058305947,0.451576880079877,4.55154077572772,0.819869827062755,1.73648770742279,0.0302383712188062,0.432189180214649,0.462427551433456,6.77622459074733e+36,2.16423107788114e+73,0.686537118312078,4.72821195792886e+71,2.06461525162291e+73,0.02290117712834,0.0223884551512904,0.160770693938122,0.0405575316190653,0.29755040487024,0.338107936489305
"S144",-32.02,115.55,2021-05-09,29.22,39.85,89493.2,34,1.5,0.63,2.74,293.788447851081,2.2553467413241,0.00511177754110963,1.69677220862129,0.43530367971413,3.89790458407239,0.795831057376674,1.73481533074507,0.0295983255270174,0.43697488732102,0.466573212848037,6.77622459074733e+36,2.16423107788114e+73,0.686537118312078,4.72821195792886e+71,2.06461525162291e+73,0.02290117712834,0.0223884551512904,0.160770693938122,0.0405575316190653,0.29755040487024,0.338107936489305
"S145",-31.97,115.54,2021-05-09,20.45,20.05,26913.8,37,2.17,0.82,5.56,293.797325485902,2.16843405531141,0.00501216398632916,1.61619737854822,0.434089447523352,3.72318974296483,0.788278673011286,1.72871543826405,0.021656259116695,0.448130059704117,0.469786318820812,5.11696379687928e+36,2.48355668318455e+73,0.973923160970988,1.35372944008649e+72,2.31319007008787e+73,0.0585221879339587,0.0552866898786348,0.285824560419737,0.0712319651974918,0.269311641094904,0.340543606292396
"S146",-32,115.47,2021-05-10,25.94,23.1,23304.3,40,2.55,0.87,7.85,293.936047084588,1.954775169743,0.00475658823690034,1.42549945848158,0.422952836801296,3.37035086290552,0.771185419347504,1.72098241386938,0.0315181760168193,0.407164886919789,0.438683062936609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S147",-31.99,115.52,2021-05-10,33.33,27.54,73195.5,41,1.78,0.63,2.7,293.797243361621,2.16810666501958,0.00501178700458041,1.6159177093373,0.434280854926416,3.72090478087296,0.788176197907748,1.72870141945431,0.021656259116695,0.448130059704117,0.469786318820812,5.11696379687928e+36,2.48355668318455e+73,0.973923160970988,1.35357264824052e+72,2.31274113266584e+73,0.0585267684792847,0.0552907779208704,0.286343982685184,0.0718803106061421,0.269834426291467,0.341714736897609
"S148",-32.79,152.11,2021-05-11,39.26,35.37,3341.5,22,2.52,0.85,6.57,293.578133041336,3.32976053322615,0.00621559625546444,2.44907930654294,0.702860825371408,3.48444417178719,0.777006924003813,1.76016303241224,0.0441821408302658,0.474192622208622,0.518374763038888,8.2144325485902e+36,1.44184480280041e+73,0.462255077614151,7.77209358028485e+70,1.39871302072887e+73,0.00555660343837708,0.00552589821336458,0.139491360376691,0.0969307161385891,0.194330465657333,0.291261181795922
"S149",-32.75,152.17,2021-05-12,40.45,32.31,34466.3,30,1.73,0.66,2.94,293.573558718861,3.35247479097886,0.00623685752329261,2.46508580470846,0.704741610027931,3.49785761140279,0.777671930417531,1.75207535479376,0.051652037207087,0.473127192565522,0.524779229772609,8.60195727347386e+36,1.17642699763457e+73,0.398735781816135,8.43984463260382e+70,1.11176600974935e+73,0.00759138573997835,0.00753419079144192,0.146569293020279,0.162240057492098,0.183226646384564,0.345466703876661
"S150",-32.71,152.16,2021-05-13,34.21,46.74,17374.7,40,2.88,0.88,8.45,293.573931015604,3.3523602822059,0.00623674309864481,2.46575292805315,0.703869627703722,3.50313869359206,0.777932666958938,1.75212414574758,0.051652037207087,0.473127192565522,0.524779229772609,9.81911239529154e+36,1.47422881750398e+72,0.123654582914481,2.14465984538771e+69,1.41456247924351e+72,0.00151612945830053,0.00151383428953917,0.142036515954091,0.79015155022502,0.0750535026623343,0.865205052887354
"S151",-32.79,152.11,2021-05-14,25.53,42.81,1720.7,29,2.58,0.85,6.69,293.579052833288,3.32968382333055,0.00621550518522659,2.45073358169274,0.700981381053891,3.49614647112051,0.777587316956161,1.75930600344716,0.0441821408302658,0.474192622208622,0.518374763038888,8.21716159594854e+36,1.44008070464495e+73,0.461818778188541,7.75203698209834e+70,1.39590057916097e+73,0.00555343059371597,0.00552276032755118,0.131291220280111,0.0991491762646625,0.195086536340627,0.294235712605289
"S152",-32.75,152.17,2021-05-14,44.05,31.48,4354.3,16,1.54,0.58,2.36,293.574256775253,3.35221098224119,0.00623659729766233,2.46635058561628,0.703027452775679,3.50818531463982,0.778181256934445,1.75216255047786,0.051652037207087,0.473127192565522,0.524779229772609,8.60468632083219e+36,1.17445132689627e+73,0.398274470096244,8.54425079435776e+70,1.10928636357238e+73,0.00770247528045113,0.00764360063550254,0.152332838309963,0.159000233899436,0.181688538963707,0.340688772863142
"S153",-32.72,152.15,2021-05-14,38.01,32.59,3066.9,37,2.92,0.88,8.59,293.472707363811,3.42923968350819,0.0063100267716359,2.56521352268197,0.675677220392468,3.79650733406693,0.791514964879225,1.82055843733042,0.0513064952526946,0.508065924685649,0.559372419938343,9.92827428962496e+36,4.06532248073133e+71,0.0642205075887334,5.44801298838898e+68,4.01758982008772e+71,0.00135604012165434,0.00135420376701337,0.0784371905688819,0.850071629400333,0.0487458523642293,0.898817481764562
"S154",-32.71,152.15,2021-05-14,44.58,35.67,71815.8,56,1.94,0.66,2.97,293.472707363811,3.42923968350819,0.0063100267716359,2.56521352268197,0.675677220392468,3.79650733406693,0.791514964879225,1.82055843733042,0.0513064952526946,0.508065924685649,0.559372419938343,9.82184144264988e+36,1.44782694308267e+72,0.122508270349739,2.43074780612817e+69,1.38995588879767e+72,0.00174879492631295,0.00174574198159289,0.140395309503501,0.781528243639787,0.0836768092475666,0.865205052887354
"S155",-32.71,152.15,2021-05-15,41.09,35.37,22130.5,60,3.31,0.94,15.43,293.472584177388,3.42927114057104,0.00631005836177674,2.56509534738853,0.675900299496903,3.79507946556293,0.791452882651528,1.82045806303274,0.0513064952526946,0.508065924685649,0.559372419938343,9.82184144264988e+36,1.44782694308267e+72,0.122508270349739,2.40300320999012e+69,1.38993023449274e+72,0.00172886606130063,0.00172588224206652,0.14121202505122,0.781528243639787,0.0836768092475666,0.865205052887354
"S156",-32.71,152.16,2021-05-15,45.55,30.56,47460.5,44,1.79,0.56,2.28,293.574007664933,3.35231022118986,0.00623669490328299,2.46604501277054,0.703560780913831,3.50509164192961,0.778028932709639,1.75213380562177,0.051652037207087,0.473127192565522,0.524779229772609,9.82184144264988e+36,1.44782694308267e+72,0.122508270349739,2.40300320999012e+69,1.38993023449274e+72,0.00172886606130063,0.00172588224206652,0.14121202505122,0.781528243639787,0.0836768092475666,0.865205052887354
"S157",-32.72,152.14,2021-05-16,32.73,40.73,2879,32,3.21,0.94,17.09,293.47241719135,3.42933043707568,0.00631011650650893,2.5649140108632,0.676193238748518,3.79316719523887,0.791369681200915,1.82034188960128,0.0513064952526946,0.508065924685649,0.559372419938343,9.92827428962496e+36,4.06532248073133e+71,0.0642205075887334,5.41311434314211e+68,4.01750120530609e+71,0.00134738337750659,0.00134557037834554,0.081587502883532,0.856652960618004,0.0421645211465583,0.898817481764562
"S158",-32.71,152.16,2021-05-16,33.79,35.08,5476.7,42,3.5,0.96,22.29,293.573731179852,3.35241468894267,0.00623679795307151,2.46568123039714,0.70412590922541,3.50176182709932,0.777864747535002,1.75210359818254,0.0541559729217793,0.47516261270094,0.529318585622719,9.82184144264988e+36,1.44782694308267e+72,0.122508270349739,2.37590913787598e+69,1.38990315577036e+72,0.00170940624748717,0.00170648916424853,0.142473938997492,0.786306174653306,0.0788988782340479,0.865205052887354
"S159",-32.79,152.11,2021-05-17,42.39,39.53,5601.1,25,2.86,0.92,12.68,293.578401313988,3.32993336902347,0.00621575188793046,2.4499567865022,0.702281573296638,3.48856766240022,0.777211779967853,1.75825652209837,0.0460241885482162,0.474392549858233,0.52041673840645,8.21716159594854e+36,1.44008070464495e+73,0.461818778188541,7.75431964810434e+70,1.39536144249572e+73,0.00555721221179446,0.00552650027696681,0.130703302331484,0.0955877013427411,0.202254811670853,0.297842513013594
"S160",-32.71,152.16,2021-05-17,28.63,42.13,4859.8,17,2.12,0.79,4.69,293.573473857104,3.35248346570464,0.0062368673952636,2.46535982023089,0.7046453190721,3.49872446960601,0.777714770763105,1.7520789004625,0.0541559729217793,0.47516261270094,0.529318585622719,9.82457049000821e+36,1.42141016918369e+72,0.121351775837208,2.7343371788147e+69,1.36511458520808e+72,0.0020030092773479,0.00199900525128411,0.117629092442078,0.786306174653306,0.0788988782340479,0.865205052887354
"S161",-16.93,145.98,2021-05-19,14.05,23.98,6692.8,51,3.08,0.92,11.87,299.597807281686,5.36806137358333,0.00773339344166292,4.56584613210463,0.392678673231935,11.6274359758973,0.920807359315957,2.07289281446805,0.037462056502315,0.573358184658979,0.610820241161295,8.67837059950725e+36,1.12054501670647e+73,0.385723822596336,8.39084047707885e+70,1.1012808653855e+73,0.00761916486594148,0.00756155215344199,0.104665917064322,0.0882303016128222,0.179141225115506,0.267371526728328
"S162",-16.93,145.99,2021-05-21,14.1,23.16,2082.6,35,2.62,0.87,7.98,299.598357514372,5.36668333655154,0.00773238655571938,4.56634548345236,0.392002342173307,11.6487709183981,0.920940935174542,2.07380993325072,0.037462056502315,0.573358184658979,0.610820241161295,8.67837059950725e+36,1.12054501670647e+73,0.385723822596336,8.3938866889121e+70,1.10144171342504e+73,0.00762081786680341,0.00756318024764232,0.10281136730624,0.05110006023726,0.183997080001651,0.235097140238911
"S163",-16.79,146.27,2021-05-22,10.09,26.36,21055,127,3.1,0.85,6.57,299.881812209143,3.38973767885418,0.00613949879909784,2.81239413401686,0.316508657485589,8.88567837720176,0.89884356319884,1.82581389853144,0.0236678864177942,0.524939287742951,0.548607174160745,6.57973318094717e+36,2.23079598429461e+73,0.717830065657499,6.97275138292502e+71,2.13240245805524e+73,0.0326990402613032,0.0316636686841787,0.236832563786139,0.0812165049590539,0.269660399530064,0.350876904489118
"S164",-16.78,146.27,2021-05-23,14.42,24.92,24896.5,100,3.19,0.91,11.75,299.881918970709,3.38944146988371,0.00613922836049552,2.81273237588469,0.316532418313298,8.88607994995539,0.898847672175207,1.82556921387064,0.0236678864177942,0.524939287742951,0.548607174160745,6.57973318094717e+36,2.23079598429461e+73,0.717830065657499,6.98209346025135e+71,2.13258915395558e+73,0.032739983917206,0.0317020590149154,0.23725972715512,0.0828557426769998,0.272799092825637,0.355654835502637
"S165",-16.73,146.27,2021-05-23,15.26,27.79,12125.7,71,3.55,0.95,18.39,299.910377771694,3.30923238736995,0.00606557726384835,2.74092736564543,0.314182825295197,8.72398853460604,0.897161540612562,1.82287648043792,0.0184971280208593,0.524005865249032,0.542502993269891,6.68616602792225e+36,2.19569877470835e+73,0.700824414978462,6.53750466893706e+71,2.10353537523843e+73,0.0310786533275964,0.0301418841591729,0.220903665718559,0.084178005307877,0.230672545712772,0.314850551020649
"S166",-16.73,146.27,2021-05-24,16.14,28.07,46372,154,4.07,0.97,29.87,299.910487270736,3.30892123019115,0.00606528987866871,2.74124857477752,0.314222461384677,8.72391032358962,0.897160713465851,1.82266875732744,0.0184971280208593,0.524005865249032,0.542502993269891,6.68889507528059e+36,2.19476904730209e+73,0.700390150269937,6.61723149824418e+71,2.10160525796759e+73,0.0314865575880959,0.0305254172790388,0.223608028000948,0.0845232369116896,0.23032731410896,0.314850551020649
